text,vulgar,hate,religious,threat,troll,Insult
বলতে পারিনি বলে এই না আমি হেরে গেছি ✅নিজের ভালবাসাটা অনলি মি করেই রাখি নিশো ভাই,0,0,0,0,0,0
আমার কোম্পানির এক ড্রাইভার চাকরি ছেড়ে দিয়ে কুয়েতে গেছে গাড়ি চালাতে,0,0,0,0,0,0
নাটক আমার কাছে ভালো লাগলো,0,0,0,0,0,0
মানুষ মাত্রই ভুলতাই বলে এমন করতে হবে ভাই আজ যদি সাফা ফাঁসি দিয়া মইরা যায় তোমরা সবাই দায়ি থাকবা,0,0,0,1,0,0
অনেক ভালো লাগলো নাটকটা বস তো বস তোমাকে অনেক ভালোবাসি বস,0,0,0,0,0,0
আজাইরা আলাপ কম কইরা পারলে ভালা কিছু নিয়া কথা কইয়া দেখাইও ফাউল মিয়া,0,1,0,0,0,0
এদের কেউই আমাকে দেখেনি,0,0,0,0,0,0
আরে ও ভাই নিজেকে কখনো বড় বলে দাবি করবেন না কারণ পৃথিবীতে সবাই সমান,0,1,0,0,0,1
জুতা মারা দরকার এই ছাগলের বাচ্চা কে।রমজানের পবিত্রতা তো রাখ শালা আবাল।,0,0,0,1,0,1
ইন্ডিয়ান এক এক রাজ্যের সাথে তুলনা কর দেখবি কে বেশি এগিয়ে ফালতু কোথাকার,0,1,0,0,0,1
"জামাত শিবিরের মত ধাপ্পাবাজি ছাড়েন,সব জায়গায় না,আমি শুধু এক জায়গায় দেখতে চাচ্ছি। পারলে দেখান কোরানে কোথায় মালাওন শব্দটা আছে,না পারলে মিথ্যা ধোঁকাবাজি ও চালবাজি ছাড়ুন।",0,0,1,0,0,0
আহ যদি প্রথম আলোর আবুল সাংবাদিক ভাইয়ের প্রেম বিয়ে ও দম্পতি র ঘটনাটা এই লিংকে ঢুকে জানতে পারতাম ! সফল হতাম,0,0,0,0,1,0
চমৎকার একটি নাটক নিশো বস এন্ড তানজিন তিশা বেষ্ট জুটি আমার খুব ভালো লাগছে উনাদের অভিনয় আর কাহিনী টা অসাধারণ ছিলো,0,0,0,0,0,0
"বাংলাদেশ এতো স্মার্ট হয়ে গেছে, ধারনা ছিল না",0,0,0,0,0,0
ভারত কি বালের শান্তি চাইবে ভারতের নিজেরই শান্তি নেই নির্লজ্জ কুকুরের জাতী ভারত,0,1,0,0,0,0
অনেক অপেক্ষায় ছিলাম আজ পেয়েছি কি বলব অসাধারণ হয়েছে খুবই ভালো লাগলো,0,0,0,0,0,0
"একে বাংলাদেশ থেকে বিতাড়িত করা হোক,,,",0,0,0,1,0,0
আগে মর পরে দেখবি.,0,0,0,1,0,0
যাদের বাহিরটা হাসি দিয়ে সাজানোতাদের ভিতরটাই কান্নাতে সর্বদা ভিজে থাকে,0,0,0,0,0,0
তোর পাছায় থাকলে গুলি ছুড়ে মারি,0,0,0,1,0,0
এই খানকির বাচ্চাটারে আসেপাসের মানুষ গনপিটানি দেখে মেরে ফেললনা কেন । বেজন্মাটা আজকে দেখছে একজনকে । যেদিন মারবে এত গুলো মানুষ বাংলাদেশের মানুষের উচিত ছিল এই বেস্যা মাগি খানকি নটি শুওরের পুটকি দিয়া বড় হওয়া এই পুতটারে শেষ কইরা ফেলা,1,0,0,0,0,0
এক কথায় অসাধারণ মিজান ভাইয়া আপনাকে ধন্যবাদ এত সুন্দর নাটক উপহার দেওয়ার জন্য,0,0,0,0,0,0
বসের নাটকের গান গুলা অসাধারণ হয়,0,0,0,0,0,0
"জুতা কবির, মুজা কবির ধন কবির",1,0,0,1,0,1
অনেক দিন পরে অনেক ভালো একটা নাটক দেখলাম মনটা শান্ত হয়ে গেছে অনেক ভালো মেসেজ ছিলো নিশো ভাই তিষা আপু এমন ভালো কাজে গুরুত্ব দিবেন বেশি ধন্যবাদ নাটকের সাথে জড়িত সকলা কলা কুশলি দের আরো ভালো ভালো নাটক দেখতে চাই,0,0,0,0,0,0
চিনিও না...জানিও না,0,0,0,0,0,0
ইহা কৃতজ্ঞতা নহে ইহা হইতেছে রেন্ডিয়ার প্রতি চামচামী ৷,0,1,0,0,0,0
জই মালাউনের জই মালুর পুটিকি মার,1,0,1,0,0,1
ছি! ছি! গোপালী পুলিশদের এ কোন নারকীয় আচরণ,0,1,0,0,0,0
লিট্রেলি ওস্তাদ ! মানুষ ঘুরতে আসে একজন আরেক জনের কোমরে হাত দিয়া হাঁটতেছে মন চায় উড়ুমধুরুম যদি পিটাইতে পারতাম এদের,0,0,0,0,1,0
